sentence_id,sentence_text,statement_id,targets,predictions,label,Confidence,Comment , , , , , , , , , , , , , , , , 
174,"Based on my knowledge, and having exercised reasonable diligence, I attest that the information in the report is true, accurate and complete in all material respects for the purposes of the Act, for the reporting year listed above",SID_201,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
175,"Dated this 20th day of May, 2024 Burnbrae FarmCo 19 Inc Burnbrae Farms Limited Per: Margaret Hudson Per: Margaret Hudson Director of the sole shareholder of Burnbrae FarmCo 19 Inc., I have the authority to bind Burnbrae FarmCo 19 Inc",SID_201,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",s,5,,,,,,,,,,,,,,,,,
176,"Director of the sole shareholder of Burnbrae Farms Limited, I have the authority to bind Burnbrae Farms Limited",SID_201,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",s,5,,,,,,,,,,,,,,,,,
177,"Ferme St-Zotique Lte Per: Margaret Hudson Director of the sole shareholder of Ferme St-Zotique Lte, I have the authority to bind Ferme St-Zotique Lte",SID_201,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",s,5,,,,,,,,,,,,,,,,,
1007,REPORT PERSUANT TO THE FIGHTING AGAINST FORCED LABOUR AND CHILD LABOUR IN SUPPLY CHAINS ACT (CANADA) FOR THE YEAR 2023,SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
1008,"Introduction This report (the Report"") is produced by TRX Gold Corporation (the Corporation or TRX Gold) for the financial year starting September 1, 2022 and ending August 31, 2023 (the Reporting Period) and sets out the steps taken by TRX Gold and its subsidiaries, TRX Gold Tanzania Limited (TRX TZ), Tancan Mining Company Limited and Buckreef Gold Company Limited, to prevent and reduce the risk that forced labour or child labour is used at any step during the production of goods in Tanzania or elsewhere, or for goods imported into Canada by the Corporation",SID_209,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",c2s c2op,5,because they say they are manuf products in tanzania,,,,,,,,,,,,,,,,
1009,This Report constitutes the first report prepared by the Corporation pursuant to Canadas new Fighting Against Forced Labour and Child Labour in Supply Chains Act (the Act),SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
1010,"Structure, activities and supply chains TRX Gold is a Canadian gold mining company focused on operating, developing and exploring its interest in the Buckreef Gold Project (Buckreef) in the United Republic of Tanzania (Tanzania"")",SID_209,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,5,,,,,,,,,,,,,,,,,
1011,The Corporations shares are listed on the Toronto Stock Exchange and the NYSE American Exchange,SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
1012,"Buckreef is a joint venture partnership that is 55% owned by TRX TZ, a wholly owned subsidiary of the Corporation, and 45% owned by STAMICO, an enterprise wholly-owned by the government of Tanzania",SID_209,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s,5,,,,,,,,,,,,,,,,,
1013,"The primary product that is mined, milled and produced at Buckreef is gold dor, which is sold to customers in Europe and the United States of America",SID_209,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,5,,,,,,,,,,,,,,,,,
1014,"During the Reporting Period, the mine produced 20,759 ounces of gold",SID_209,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,3,not sure,,,,,,,,,,,,,,,,
1015,TRX Gold conducted business with close to 700 contractors at the end of the Reporting Period,SID_209,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp,5,,,,,,,,,,,,,,,,,
1016,"Our supply chain includes suppliers of traded and non-traded goods and services, and maritime services (inbound and outbound)",SID_209,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp,5,,,,,,,,,,,,,,,,,
1017,Our relationships with suppliers vary from one-off engagements through to long- term contractual agreements,SID_209,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp,5,,,,,,,,,,,,,,,,,
1018,We source a diverse range of goods and services through our global supply chain,SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
1019,"The primary categories of goods and services purchased include: support services; equipment consumables, tools and spare parts; utilities; industrial engineering; chemicals; construction and materials; and general industrials",SID_209,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp,5,,,,,,,,,,,,,,,,,
1020,"While our supply chain reaches beyond the African continent, over ninety percent of our suppliers come from within our operating country of Tanzania",SID_209,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp,5,,,,,,,,,,,,,,,,,
1021,"Policies, Governance and Due Diligence Process TRX Gold is committed to embedding human rights considerations into its policies, governance framework and decision making",SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
1022,"As such, TRX Gold sees the management of environmental, social and governance (ESG) risks and opportunities as an inherent part of TRX Golds success",SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
1023,TRX Gold regularly tracks the potential sustainability-related risks that are shaping its operating environment and develops and implements strategies to progress its performance across sustainability areas,SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
1024,"All of these actions are framed by the Corporations Environmental, Sustainability, Health & Safety Policy which outlines its commitment to full compliance, applicable legislation, government requirements and best practices to",SID_209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,link to applicable laws,,,,,,,,,,,,,,,,
1025,"protect all stakeholders, which in turn ensures compliance to the Corporations Code of Ethics Policy",SID_209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,broken sentence,,,,,,,,,,,,,,,,
1026,TRX Gold is currently drafting its inaugural ESG Report for its 2023 fiscal year,SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
1027,"This report will include an annual update on the Corporations corporate social responsibility performance and its ESG practices, partially aligned with the 2023 Sustainability Accounting Standards Board (SASB) Metals & Mining Industry Standard and inspired by the Stakeholder Capitalism Metrics (SCM) of the World Economic Forum (WEF)",SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,too vague,,,,,,,,,,,,,,,,
1028,"At TRX Gold, being a responsible miner is at the core of everything we do",SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
1029,"From exploration to construction and operations through to mine closure, we act in accordance with leading international industry practice, meet regulatory requirements and always strive for continuous improvement",SID_209,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2op,3,a bit of operations but nothing about mitigation vague,,,,,,,,,,,,,,,,
1030,"Code of Ethics TRX Golds Code of Ethics and Business Conduct Policy applies to all members of the TRX Gold community, including the Board of Directors, officers, employees and consultants at every level, in every country and from every TRX Gold legal entity",SID_209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,application to all the employee,,,,,,,,,,,,,,,,
1031,"It addresses ethical conduct in our work environment, business practices and relationships with external stakeholders",SID_209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,vague,,,,,,,,,,,,,,,,
1032,The principles set out in the Code of Ethics and Business Conduct Policy reflect TRX Golds belief that honesty and integrity foster a positive work environment that strengthens the confidence of all stakeholders,SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
1033,The policy details the standards of behaviour expected from everyone to whom it applies in their daily activities and in dealings with others,SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
1034,It also outlines the key responsibilities of TRX Gold leaders who are to provide a model of high standards of ethical conduct and to create a work environment reflecting both the content and the spirit of the Code of Ethics,SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
1035,"Among other things, our Code of Ethics requires compliance with laws and regulations, and recognized industry standards respecting safety and the environment in accordance with TRX Golds Environmental, Sustainability, Health & Safety Policy which specifically includes provisions addressing forced labour and child labour, as follows: The Company commits to ensure that its activities do not directly cause or contribute to human rights violations and shall respect and comply with human rights covenants related to labour, economics, social, culture, health, safety and security, environment and land, modern slavery, cultural heritage, and Indigenous peoples",SID_209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
1036,"The Code of Ethics applies at all times, without exception, to all members of the Board of Directors, officers, employees and consultants",SID_209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,we know it is link to the ms ,,,,,,,,,,,,,,,,
1037,"The Company expects all Representatives to uphold and comply with human rights covenants related to labour, economics, social, culture, health, safety and security, environment and land, modern slavery, cultural heritage, and Indigenous peoples",SID_209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
1038,All Representatives have an obligation to report any violation of human rights in accordance with the Companys Whistleblower Policy and Procedures,SID_209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
1039,The Code of Ethics can be found here: https://wp-trxgold-2024.s3.ca-central-1.amazonaws.com/media/2024/03/TRX-Gold-Corp-Code-of-Ethics-and- Business-Conduct-2022-FINAL_Formatted.pdf,SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
1040,"Whistleblower Policy and Procedures In accordance with our Code of Ethics, our Whistleblower Policy and Procedures (https://wp-trxgold- 2024.s3.ca-central-1.amazonaws.com/media/2024/03/TRX-Gold-Corp-Whistleblower-Policy-and- Procedures-2022-FINAL_Formatted.pdf) is available should employees or suppliers have concerns regarding forced labour or child labour, or other matters, they have a responsibility to report their suspicions without fear of dismissal or retaliation of any kind",SID_209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
1041,Steps to prevent and reduce risks of forced labour and child labour We consider the respect of human rights to be a fundamental corporate responsibility and a value governing all our activities,SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
1042,We place the highest importance on respecting human rights while conducting our business activities everywhere we operate,SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
1043,We expect the same of our business partners,SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
1044,Training Employees of TRX Gold receive regular tailored training on ethical topics and our policies,SID_209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3,a bit vague,,,,,,,,,,,,,,,,
1045,All new office employees are assigned a mandatory onboarding training package which includes training on our Code of Ethics,SID_209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,we know is linked to ms,,,,,,,,,,,,,,,,
1046,"On an annual basis, all employees are required to certify their abidance by our Code of Ethics",SID_209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,we know is linked to ms,,,,,,,,,,,,,,,,
1047,"Supplier Due Diligence The Corporation is currently assessing due diligence measures that will flag any of our suppliers who may carry a risk of introducing any forced labour or child labour into our supply chain, as well as the implementation of a risk monitoring system that will notify us of a breach of our future Supplier Code of Conduct",SID_209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
1048,Assessing and Managing Our Risk TRX Gold uses a risk-based approach to assess and manage the risk of forced labour and child labour being utilized in its supply chain,SID_209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
1049,Our approach helps us prioritize our efforts and adjust our actions,SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
1050,"In practice, this has resulted in a heightened level of understanding and awareness of the potential risks faced at Buckreef",SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
1051,"Furthermore, our methodology to identify risks in our supply chain through the development of a Supplier Due Diligence process, will combine country risk and event risk indicators as well as the development of a risk database of adverse media, sanctions, watchlists, and politically exposed persons",SID_209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,description ,,,,,,,,,,,,,,,,
1052,"To date, the due diligence conducted by TRX Gold has not identified a material risk within our supply chain regarding the presence of forced labour or child labour",SID_209,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",c3,5,,,,,,,,,,,,,,,,,
1053,"Assessing Effectiveness TRX Gold has in place a number of measures to identify, prevent and reduce the risk that forced labour or child labour is used in our activities and supply chain",SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,nto name,,,,,,,,,,,,,,,,
1054,"While we have not yet taken any actions to assess the effectiveness of those actions, TRX Gold intends to assess its effectiveness in preventing and reducing risks of forced labour and child labour in its activities and supply chain at a later stage",SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c5,3,future ,,,,,,,,,,,,,,,,
1055,"Remediation Measures Our Code of Ethics and Whistleblower Policy and Procedures offer a reporting mechanism for our employees and suppliers to report ethical or legal violations, among other concerns",SID_209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
151,"Remediation actions for the loss of income to the most vulnerable families that results from any measure taken to eliminate forced labour and child labour from our operations and supply chains Given that we have not taken any remediation during the Reporting Period, we consequently did not perform any remediation actions for the loss of income to the most vulnerable families",SID_201,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",c4r,5,canadian metric,,,,,,,,,,,,,,,,
5434,"Remediation of Modern Slavery Risks and Loss of Income Based on the Company's assessment of its activities and supply chain, as described above, during the Reporting Period, there were no measures taken to remediate any forced labour or child labour or loss of income to the most vulnerable families given that there were no incidents of forced or child labour identified in the Company's operations or supply chain",SID_268,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c3 c4r,5,canadian metric,,,,,,,,,,,,,,,,
8795,LOSS OF INCOME REMEDIATION MEASURES JPD does not currently have measures in place to remediate any forced or child labour in our supply chain,SID_301,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",c4r,5,canadian metric but negative evidence for remediation - but not clear if they are remediations against modern slavery,,,,,,,,,,,,,,,,
1059,Forward Looking Information Certain information in this Report may constitute forward-looking information within the meaning of applicable securities legislation,SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,legal language,,,,,,,,,,,,,,,,
1060,"Specific forward-looking information in this Report includes, without limitation, statements relating to TRX Golds policies and practices with respect to modern slavery risk management, including statements of current intention and expectation and statements of opinion",SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,legal language,,,,,,,,,,,,,,,,
1061,"Forward-looking information may also include information regarding our future plans or objectives or other information that is not comprised of historical fact and includes statements that contain words such as could, should, expect, believe, plan, intend, will, may, and similar expressions suggesting future outcomes or events",SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,legal language,,,,,,,,,,,,,,,,
1062,"Any such forward-looking information is based on information currently available to us and is based on assumptions we believe are appropriate in the circumstances, including those but not limited to the effectiveness of any of our policies and practices with respect to modern slavery risk management",SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,legal language,,,,,,,,,,,,,,,,
1063,"However, such forward-looking information involves significant risks and uncertainties",SID_209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,legal language,,,,,,,,,,,,,,,,
