sentence_id,statement_id,sentence,prediction,targets,confidence
406,SID_421,Ltd does not own or control any other entities and therefore further consultation as per Commonwealth of Australia Modern Slavery Act 2018 is not applicable.) A full list of Teekay Corporations subsidiaries is available in its list of subsidiaries in its latest Annual Report,0,0,0.5063335746508368
407,SID_421,Other Disclosures Nothing in this Statement is intended to limit or affect any whistleblowing rights or obligations under applicable law and/or to prevent the reporting of violations of law to relevant regulatory/government authorities in accordance with applicable laws,0,0,0.42095573843849843
414,SID_422,Royale TopCo Limited and its subsidiaries (the Group) operates and is headquartered in the UK,0,0,0.6081863139271675
415,SID_422,The Groups principal activities are the franchise and operation of Burger King restaurants,0,0,0.562563608019602
416,SID_422,The Company was incorporated on 7 September 2017,0,0,0.584999016523861
417,SID_422,"On 16 November 2017, a subsidiary of the Group, BKUK Group Limited, entered into a Master Franchise and Development Agreement with Burger King Europe GMBH, allowing BKUK Group Limited to become the Master Franchisee for England and Scotland",0,0,0.5834153352610408
418,SID_422,The Group operates a total of 534 Burger King restaurants in the UK,0,0,0.5890061174808396
419,SID_422,Of these Burger King UK manage 271 restaurants,0,0,0.603019588215211
424,SID_422,"These include the sourcing and provision of food, drink and packaging products, point of sale materials, uniforms and restaurant equipment",0,0,0.6404918072369671
428,SID_422,We have also worked with Stop The Traffik on training and updating our executive and supply chain teams on modern slavery issues and risks,0,0,0.558486741643998
431,SID_422,"We have approximately 6,600 employees directly employed by Burger King UK and as a responsible business, we ensure that we adhere to minimum national standards and work towards industry best practice on working hours, pay and benefits",0,0,0.619572766855142
431,SID_422,"We have approximately 6,600 employees directly employed by Burger King UK and as a responsible business, we ensure that we adhere to minimum national standards and work towards industry best practice on working hours, pay and benefits",0,0,0.619572766855142
432,SID_422,"To ensure we minimise the risk of slavery and human trafficking within our own business operations, we carry out rigorous ID checks and Right to Work compliance is in place with managers having",0,0,0.47622159682762233
435,SID_422,This has been relaunched through our employee newsletter together with a new poster raising awareness of modern slavery on all restaurant notice boards and staff areas,0,0,0.4734394144065848
440,SID_422,"Our suppliers are required to comply with all relevant legislation, regulations and industry best practice standards, as well as Burger King UKs Master Terms and Conditions which adopts a zero- tolerance approach to any bribery and corruption relating to any suppliers and sub-contractors we work with",0,0,0.4402284712961951
442,SID_534,"Kimberly-Clark's Code of Conduct and Human Rights Policy establish the company's expectations, provide guidance and create accountability for our people with respect to human rights and other ethical concerns",0,0,0.5438153935705575
446,SID_422,"To ensure Burger King UK minimises the risk of slavery and human trafficking within our own business, we carry out rigorous Right to Work compliance supported with a Trust ID checker system verification of employee identity",0,0,0.5336962454429944
447,SID_422,Managers receive training on Right to Work procedures via an online training hub,0,0,0.6064605203252278
448,SID_422,"To date, just over 90% of managers have received this training",0,0,0.5613369838029105
449,SID_422,We also have a number of policies that support our Modern Slavery Act compliance as follows,0,0,0.5918411296929875
452,SID_422,Grievance and Whistleblowing Policy,0,0,0.54353923713211
455,SID_422,"We encourage our employees to raise any concerns or potential breaches of these policies anonymously and this can be done within our business or externally via our employee assistance / whistleblowing provider, Hospitality Action",0,0,0.554327886522528
456,SID_422,We have worked with Stop the Traffik on training sessions for our executive and supply chain teams and will continue to work with them in 2023,0,0,0.5921690355223223
458,SID_422,"As part of our approach to due diligence in 2022, we carried out the following",0,0,0.5550781040104139
460,SID_422,o to provide up to date information on all Tier 1 suppliers regarding their policies and procedures relating to the prevention of modern slavery o to identify and support those suppliers who need to establish further transparency and governance within their supply chains o to review supplier self-assessments and ethical audits and follow up with suppliers when required,0,0,0.594642156610384
461,SID_422,Creation of a governance process that ensures potential incidents of slavery and non- compliances are acted upon promptly and proportionately,0,0,0.5307782239565398
464,SID_422,"We will carry out a risk mapping exercise working with Stop The Traffik on our direct food, drink and packaging suppliers and provide extra support for those who are assessed as high risk",0,0,0.5904798375218497
467,SID_422,We will continue with our employee awareness-raising and education programmes on modern slavery and human trafficking activities,0,0,0.5456706264766077
476,SID_425,We operate an Anti-Slavery and Human Trafficking Policy (Policy) which outlines our zero-tolerance approach to modern slavery and human trafficking and supports our efforts to combat modern slavery,0,0,0.4215334708024132
477,SID_425,"Our business & supply chain Vistry Group is a top five national housebuilder, incorporating the operations of Bovis Homes, Linden Homes and Countryside Partnerships",0,0,0.6424682468679473
477,SID_425,"Our business & supply chain Vistry Group is a top five national housebuilder, incorporating the operations of Bovis Homes, Linden Homes and Countryside Partnerships",0,0,0.6424682468679473
478,SID_425,"Our Vistry Housebuilding business operates across 13 business units which plans, designs and builds high-quality new homes that blend tradition and innovation and create contemporary living standards, with a product range from one-bedroom apartments to larger family homes",0,0,0.6326717257587783
479,SID_425,"Our Countryside Partnerships business operates through 19 business units and delivers high quality new homes across multi-tenures including affordable, private rental and private for sale homes, and plays a leading role in urban regeneration",0,0,0.6325562524882022
480,SID_425,Vistry Group continues to partner with Supply Chain Sustainability School and is a member of the Modern Slavery Engagement Programme which aims to increase awareness and provide guidance and training to our supply chain,0,0,0.5637868951271908
